conversation_id,dialogue_id,dialogue_text,binary_label,outcome_category,archetype,product,category
10435,ENG_436,"[Buyer] Hi, I want to buy the Breville Barista Express Espresso Machine. Let me know if it's available.
 [Merchant] Hello sir/ma'am. Yes, it's currently available for immediate delivery.
 [Buyer] Awesome. Before we proceed, is it completely brand new and factory sealed?
 [Merchant] Yes, it is guaranteed brand new and sealed. You'll be the first to open it.
 [Buyer] Could you share a picture of the sealed box with today's date?
 [Merchant] Attaching a real photo with our shop card next to it for verification.
 [Buyer] Is this ready stock or pre-order? I need to be sure.
 [Merchant] In hand and ready. You can even come see it at our outlet.
 [Buyer] One more on the specs. Is it a single or dual boiler?
 [Merchant] Absolutely. It uses a single Thermocoil heating system, meaning you brew espresso and steam milk sequentially, not simultaneously. Anything else you'd like to know?
 [Buyer] What's the rate on this one?
 [Merchant] For the genuine sealed unit, the price is 78,000 taka.
 [Buyer] Alright. Do you do home delivery? And what is the fee?
 [Merchant] Delivery is 100 taka inside Dhaka and 160 taka outside. We dispatch immediately upon order confirmation.
 [Buyer] The delivery timeline doesn't work for me. I'll source it locally instead.
 [Merchant] Okay, noted. Thanks for reaching out to us.",no,INQUIRY_DROPOUT,TrustSeeker,Breville Barista Express Espresso Machine,Home & Kitchen Appliances
10436,ENG_437,"[Buyer] Hey, I am interested in purchasing the Keychron Q1 Pro Custom Keyboard. Is it available?
 [Merchant] Hello sir/ma'am. Yes, it's currently available for immediate delivery.
 [Buyer] Could you share a picture of the sealed box with today's date?
 [Merchant] Of course - here's a short video of the actual box in our showroom.
 [Buyer] Awesome. Before we proceed, is it completely brand new and factory sealed?
 [Merchant] Of course. It's an official global version, sealed box, with full warranty.
 [Buyer] How heavy is it?
 [Merchant] To be precise, the full aluminum build weighs around 1.6 kg, so it stays firmly planted on the desk.
 [Buyer] One more on the specs. What is the keyboard layout size?
 [Merchant] To be precise, it's a 75% compact layout with a knob, so you keep the function row and arrow keys. Hope that helps!
 [Buyer] I had a technical question. Does it support QMK/VIA for key remapping?
 [Merchant] To be precise, yes, it fully supports QMK and VIA right out of the box for custom keymaps and macros.
 [Buyer] Another thing: is the body plastic or metal?
 [Merchant] Certainly. It has a premium full CNC machined aluminum body. Let me know if you need more detail.
 [Buyer] Okay, that sounds good. How much are you asking for it?
 [Merchant] We are currently offering it for 18,500 taka.
 [Buyer] Any chance you can lower the price a bit? Maybe 17,008 taka?
 [Merchant] Alright, I can give a small concession. Final price 17,754 taka. Deal?
 [Buyer] 17,754 taka works. Please confirm my order. Do you deliver outside Dhaka?
 [Merchant] We use premium courier services. It takes 1 day for Dhaka (100 taka) and 2-3 days outside (160 taka). We just need 500 taka sent to our merchant bKash as a security deposit for the courier. The remaining amount will be collected as COD.
 [Buyer] Too many scam pages these days. Why should I trust you with an advance?
 [Merchant] It is standard procedure to avoid fake courier requests. We offer an open-box inspection in front of the rider before you pay the remaining COD amount.
 [Buyer] Fair enough. I'll send the 500 taka to confirm the booking.
 [Merchant] Thank you for understanding! Please send 500 taka to 01776437981 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK18X432P. Please deliver to: Zindabazar, Lamabazar Road, Sylhet. Mobile: 01687654321.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 17,414 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,Skeptic,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10437,ENG_438,"[Buyer] hmm keychron Q1 Pro Custom Keyboard. In stock?
 [Merchant] hello there! Yes, it is fully in stock and ready to ship out today!
 [Buyer] right found cheaper elsewhere. Why your store?
 [Merchant] We completely understand your concern! Our items come with genuine quality assurance and full official warranty support, whereas lower-priced options are usually unofficial imports with zero local backup.
 [Buyer] ok cost?
 [Merchant] It is priced at 18,500 taka for you!
 [Buyer] ok shipping fees and delivery time?
 [Merchant] We ship safely all across Bangladesh through Steadfast or Pathao. Inside Dhaka costs 100 taka taking 24 hours, while Outside Dhaka is 160 taka taking 48-72 hours. We just ask for 500 taka sent to our merchant bKash as a courier deposit, and the rest is cash on delivery.
 [Buyer] Send bKash number.
 [Merchant] thanks so much for trusting us! Kindly transfer 500 taka to 01712712571 (Merchant) and drop the TrxID here
 [Buyer] well paid 500 taka. TrxID: BK69X638P. Address: College Road, Bogra Sadar, Bogura. Phone: 01819876543.
 [Merchant] Got it, payment checked and confirmed! Your parcel is being packed. The remaining 18,160 taka will be collected via cash on delivery",yes,PURCHASE_COMMITTED,LowBaller,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10438,ENG_439,"[Buyer] Hello, do you have the Samsung T7 Shield 2TB Portable SSD in stock? Please confirm.
 [Merchant] Greetings! Yes, we have brand new units in stock.
 [Buyer] Which colors do you have in stock?
 [Merchant] Right now we have these in stock: Black, Beige, Blue.
 [Buyer] Nice. Does it come intact with the original factory seal?
 [Merchant] Brand new, untouched, seal intact. We don't sell refurbished items at all.
 [Buyer] Is this worth it over the previous generation?
 [Merchant] We're an authorized reseller with a physical outlet. If anything fails, you have somewhere to go.
 [Buyer] Is it rugged and drop-resistant?
 [Merchant] Happy to clarify: yes, it has a tough rubberized exterior and can survive drops from up to 3 meters. That's straight from the official spec sheet.
 [Buyer] Quick one - can I record Apple ProRes directly to it from an iPhone 15 Pro?
 [Merchant] Happy to clarify: yes, it is fully compatible for direct ProRes 4K recording from the iPhone 15 Pro.
 [Buyer] Another thing: what are the read and write speeds?
 [Merchant] Let me confirm that for you. It delivers sequential read/write speeds of up to 1050/1000 MB/s via USB 3.2 Gen 2. Let me know if you need more detail.
 [Buyer] What is the price? Please let me know.
 [Merchant] It's 22,500 taka, all inclusive.
 [Buyer] I appreciate the answers. Let me discuss this with my family and I'll get back to you tomorrow.
 [Merchant] Thanks for checking with us. Take care.",no,DEFERRED_CONSIDERATION,Ghoster,Samsung T7 Shield 2TB Portable SSD,Computing & Peripherals
10439,ENG_440,"[Buyer] Viofo A129 Pro Duo 4K Dash Cam in stock?
 [Merchant] Hello, sir! Yes, it is currently in stock and ready for immediate dispatch today.
 [Buyer] right sD card included?
 [Merchant] sure checking the details for you, ma'am - no, the MicroSD card is not included and must be bought separately. We suggest High Endurance cards. Please let me know if you have any other questions
 [Buyer] WiFi for downloads?
 [Merchant] i would be happy to clarify that for you, sir. Yes, it features dual-band (2.4GHz & 5GHz) WiFi to quickly transfer videos to your mobile device. Do let me know if you need any further details
 [Buyer] summer heat performance?
 [Merchant] it operates on a supercapacitor instead of a standard battery, providing much better heat tolerance for summers. I hope that answers your question, ma'am!
 [Buyer] Color options?
 [Merchant] We currently have the Standard Bundle and the Bundle + HK3 Kit available, sir. Both options are priced identically
 [Buyer] Factory sealed?
 [Merchant] Yes, sir, we guarantee 100% genuine and factory-sealed merchandise. It is completely brand new.
 [Buyer] Final price?
 [Merchant] the total price for this item is 23,500, taka ma'am.
 [Buyer] ok 22,042 taka?
 [Merchant] We apologize, sir, but we cannot reduce the price to that extent. Our absolute best price remains 23,500 taka for this premium product.
 [Buyer] so too expensive. Buying elsewhere
 [Merchant] That is completely understandable, ma'am. We wish you all the best and hope to serve you in the future",no,INQUIRY_DROPOUT,Ghoster,Viofo A129 Pro Duo 4K Dash Cam,Automotive & Riding Gear
10440,ENG_441,"[Buyer] Hello, is the Samsung T7 Shield 2TB Portable SSD currently in stock?
 [Merchant] Hello! In stock and ready to dispatch today.
 [Buyer] What kind of warranty do I get with this?
 [Merchant] Official 1-year coverage. Physical damage and water damage are excluded, as usual.
 [Buyer] Is this new or refurbished? I only want brand new.
 [Merchant] Yes, it is guaranteed brand new and sealed. You'll be the first to open it.
 [Buyer] What cables are included?
 [Merchant] Let me confirm that for you. You get both USB-C to C and USB-C to A cables in the box.
 [Buyer] Another thing: what are the read and write speeds?
 [Merchant] It delivers sequential read/write speeds of up to 1050/1000 MB/s via USB 3.2 Gen 2.
 [Buyer] Another thing: can I record Apple ProRes directly to it from an iPhone 15 Pro?
 [Merchant] Right, so Yes, it is fully compatible for direct ProRes 4K recording from the iPhone 15 Pro. Let me know if you need more detail.
 [Buyer] Also, is it water resistant?
 [Merchant] It has an IP65 rating for water and dust resistance, making it great for outdoor shoots. Hope that helps!
 [Buyer] Which colors do you have in stock?
 [Merchant] Right now we have these in stock: Black, Beige, Blue.
 [Buyer] What makes your listing different from the ones on Daraz?
 [Merchant] Price differences usually come from unofficial imports. Ours is official, with paperwork.
 [Buyer] Thanks. How much does it cost in total?
 [Merchant] We are currently offering it for 22,500 taka.
 [Buyer] Right, thanks for explaining everything.
 [Merchant] No problem at all. We're here if anything changes.",no,INQUIRY_DROPOUT,Skeptic,Samsung T7 Shield 2TB Portable SSD,Computing & Peripherals
10441,ENG_442,"[Buyer] Hi there, is the Fujifilm X-T30 II Mirrorless Camera available in ready stock?
 [Merchant] Hi! Absolutely, we have it ready for you.
 [Buyer] What's the rate on this one?
 [Merchant] For the genuine sealed unit, the price is 98,000 taka.
 [Buyer] What makes your listing different from the ones on Daraz?
 [Merchant] It's a genuine step up, and more importantly ours is official stock with real warranty support.
 [Buyer] Can it shoot 4K video?
 [Merchant] Yes, it records oversampled 4K/30p video with no crop. Since it's a high-value item, our policy requires a 500 taka advance payment. You can pay the rest to the delivery man.
 [Buyer] Great, full COD works for me. Let's do it.
 [Merchant] Perfect. Please share your full delivery address and mobile number to book the parcel.
 [Buyer] Address: Apartment 6B, House 42, Road 11, Banani, Dhaka. Mobile: 01711223388.
 [Merchant] Order confirmed and booked. Full 98,100 taka is payable to the rider on delivery.",yes,PURCHASE_COMMITTED,Ghoster,Fujifilm X-T30 II Mirrorless Camera,Audio & Visual Gear
10442,ENG_443,"[Buyer] Hello! Could you please let me know if the Breville Barista Express Espresso Machine is in stock right now?
 [Merchant] Hello there! Yes, absolutely, it is currently in stock and ready for fast delivery right to your door.
 [Buyer] Thank you. Could you please tell me how much water the tank can hold?
 [Merchant] Sure thing! The removable tank holds 2 litres, which gives you about 15-18 double shots.
 [Buyer] I appreciate that. Just one more question about the details... what size is the portafilter please?
 [Merchant] Not a problem at all. It features a standard 54mm stainless steel portafilter, which is very easy to use.
 [Buyer] That is wonderful. Could you kindly share your best price for this machine?
 [Merchant] It is priced at 78,000, taka adn that covers everything with no extra hidden charges.
 [Buyer] I understand completely. Thank you very much for your time and help today.
 [Merchant] You are very welcome! Thanks so much for reaching out to us today, have a lovely day!",no,INQUIRY_DROPOUT,LowBaller,Breville Barista Express Espresso Machine,Home & Kitchen Appliances
10443,ENG_444,"[Buyer] Garmin Forerunner 265 GPS Watch... stock?
 [Merchant] in stock.
 [Buyer] price?
 [Merchant] 46,500 taka.
 [Buyer] will gps drop signal in city? sure?
 [Merchant] uses Multi-band GNSS. accurate near tall buildings.
 [Buyer] box is untouched right? completely sealed?
 [Merchant] 100 percent sealed pack. factory fresh.
 [Buyer] buying 3 pcs. discount?
 [Merchant] need bulk qty details for wholesale price.
 [Buyer] other page selling cheaper. do 44,360 taka?
 [Merchant] can do 45,430 taka today.
 [Buyer] too high. make it 44,930 taka right now.
 [Merchant] ok 44,930 taka. final.
 [Buyer] drop more. 44,430 taka and deal.
 [Merchant] lowest price 44,430 taka. done.
 [Buyer] ok 44,430 taka. wait... how shipping works?
 [Merchant] dhaka 1 day 100, taka outside 2-3 days 160 taka. 500 taka advance mandatory.
 [Buyer] advance? sounds risky. can pay full COD?
 [Merchant] advance prevents fake orders. open box in front of rider.
 [Buyer] ugh fine. bkash number?
 [Merchant] 01736528320 (Merchant), send 500 taka.
 [Buyer] done. 500 taka sent. TrxID BK79X447P. College Road, Bogra Sadar, Bogura. 01711223388.
 [Merchant] verified. balance 44,090 taka COD.",yes,PURCHASE_COMMITTED,LowBaller,Garmin Forerunner 265 GPS Watch,Sports & Fitness
10444,ENG_445,"[Buyer] Hello. Do you still have the Keychron Q1 Pro Custom Keyboard?
 [Merchant] Hello! In stock and ready to dispatch today.
 [Buyer] Is the body plastic or metal?
 [Merchant] Let me confirm that for you. It has a premium full CNC machined aluminum body. Let me know if you need more detail.
 [Buyer] One more on the specs. Does it support wireless 2.4GHz dongle or only Bluetooth 5.1?
 [Merchant] Certainly. The Q1 Pro operates on Bluetooth 5.1 and Type-C wired mode. It does not come with a 2.4GHz dongle.
 [Buyer] I see. And What is the keyboard layout size?
 [Merchant] Good question. It's a 75% compact layout with a knob, so you keep the function row and arrow keys.
 [Buyer] I had a technical question. What type of switches does it come with?
 [Merchant] It comes pre-installed with Keychron K Pro Banana tactile switches, but it's fully hot-swappable.
 [Buyer] Nice. Does it come intact with the original factory seal?
 [Merchant] Yes sir, we only deal in genuine, factory-sealed products. It's completely brand new.
 [Buyer] If I take 3 units, can you give a better per-unit rate?
 [Merchant] For 3 or more units we can discuss a corporate rate. Please share your requirement in detail.
 [Buyer] Great. What's your best price for this item?
 [Merchant] It's 18,500 taka, all inclusive.
 [Buyer] Any chance you can lower the price a bit? Maybe 16,362 taka?
 [Merchant] Since you are confirming today, I can meet you in the middle at 17,431 taka.
 [Buyer] Meet me at 17,231 taka and I'll pay immediately.
 [Merchant] You drive a hard bargain. 17,231 taka, final.
 [Buyer] Okay, I'm happy with 17,231 taka. Book it for me. I need it delivered to my home. What's the procedure?
 [Merchant] Delivery charge is 100 taka for Dhaka, 160 taka outside. Packages are fully insured. Since it's a high-value item, our policy requires a 500 taka advance payment. You can pay the rest to the delivery man.
 [Buyer] I prefer paying everything when I have the product in my hands. Can we skip the advance?
 [Merchant] I completely understand your concern. The advance simply ensures you are a serious buyer and covers our return shipping risk if the parcel is rejected. You can check our page reviews and physical shop address for peace of mind.
 [Buyer] Okay, I understand. I'll trust your page this time. Sending the advance now.
 [Merchant] Thank you for understanding! Please send 500 taka to 01725680872 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK97X481P. Please deliver to: College Road, Bogra Sadar, Bogura. Mobile: 01711223388.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 16,831 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,BulkBuyer,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10445,ENG_446,"[Buyer] Hi there, is the Fujifilm X-T30 II Mirrorless Camera available in ready stock?
 [Merchant] Hello! In stock and ready to dispatch today.
 [Buyer] Does it have in-body image stabilization (IBIS)?
 [Merchant] To be precise, no, the X-T30 II does not have IBIS. Stabilization relies on OIS-equipped lenses like the one included.
 [Buyer] Quick one - can it shoot 4K video?
 [Merchant] Yes, it records oversampled 4K/30p video with no crop.
 [Buyer] Is this worth it over the previous generation?
 [Merchant] Price differences usually come from unofficial imports. Ours is official, with paperwork.
 [Buyer] Nice. Does it come intact with the original factory seal?
 [Merchant] Yes, it is guaranteed brand new and sealed. You'll be the first to open it.
 [Buyer] Understood. Could you let me know the current price?
 [Merchant] The current official price is 98,000 taka.
 [Buyer] Okay, how does the delivery process work?
 [Merchant] We offer home delivery all over Bangladesh via Steadfast/Pathao. Inside Dhaka is 100 taka (24 hours), Outside Dhaka is 160 taka (48-72 hours). Since it's a high-value item, our policy requires a 500 taka advance payment. You can pay the rest to the delivery man.
 [Buyer] Too many scam pages these days. Why should I trust you with an advance?
 [Merchant] It is standard procedure to avoid fake courier requests. We offer an open-box inspection in front of the rider before you pay the remaining COD amount.
 [Buyer] Okay, I understand. I'll trust your page this time. Sending the advance now.
 [Merchant] Thank you for understanding! Please send 500 taka to 01777476537 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK85X170P. Please deliver to: Flat 3A, House 7, Road 27, Mohammadpur, Dhaka. Mobile: 01822334455.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 97,600 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,Comparator,Fujifilm X-T30 II Mirrorless Camera,Audio & Visual Gear
10446,ENG_447,"[Buyer] Good afternoon, I am looking for the Garmin Forerunner 265 GPS Watch. Can you confirm stock?
 [Merchant] Hello. Yes, Garmin Forerunner 265 GPS Watch is in stock.
 [Buyer] Alright. So what is the final price for this?
 [Merchant] We are currently offering it for 46,500 taka.
 [Buyer] Any chance this is a used or open-box piece?
 [Merchant] Yes, it is 100% official brand new, factory sealed with all accessories.
 [Buyer] I see. And How accurate is the GPS in the city?
 [Merchant] Certainly. It uses Multi-band GNSS technology, providing excellent accuracy even near tall buildings or dense tree cover. That's straight from the official spec sheet.
 [Buyer] Nice, most pages take hours to reply.
 [Merchant] Happy to help! We're online from 10 AM to 10 PM daily.
 [Buyer] That's a bit steep. Can you offer any discount on that?
 [Merchant] I can't do 45,006, but as a special offer for a quick deal, I can offer 45,753 taka.
 [Buyer] Alright, 45,753 taka sounds fair. I'll take it. What are the delivery options and charges?
 [Merchant] We use premium courier services. It takes 1 day for Dhaka (100 taka) and 2-3 days outside (160 taka). For order confirmation, a 500 taka advance via bKash is mandatory. The balance is full Cash on Delivery (COD).
 [Buyer] I prefer paying everything when I have the product in my hands. Can we skip the advance?
 [Merchant] It is standard procedure to avoid fake courier requests. We offer an open-box inspection in front of the rider before you pay the remaining COD amount.
 [Buyer] Alright, that makes sense. I will send the 500 taka advance.
 [Merchant] Thank you for understanding! Please send 500 taka to 01710236016 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK90X993P. Please deliver to: Shaheb Bazar, Master Para, Rajshahi. Mobile: 01711223388.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 45,353 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,Standard,Garmin Forerunner 265 GPS Watch,Sports & Fitness
10447,ENG_448,"[Buyer] ok hi there! hope you are having a nice day. do you guys have the Fujifilm X-T30 II Mirrorless Camera available?
 [Merchant] yep, in stock now
 [Buyer] oh wonderful :) what sort of warranty comes with this piece?
 [Merchant] full 1-year warranty. bring invoice if any issue
 [Buyer] thanks for telling me! could you let me know what the sensor resolution is?
 [Merchant] 26.1MP X-Trans CMOS 4 APS-C sensor
 [Buyer] appreciate your help so far... just wondering, does this model support 4K video recording?
 [Merchant] yes, oversampled 4K/30p video, no crop
 [Buyer] ok that is super neat! roughly how many film simulation modes are built into it?
 [Merchant] 18 classic Fujifilm film simulation modes including Classic Neg and Eterna
 [Buyer] gotcha! thank you kindly. what is the exact price for it right now?
 [Merchant] 98,000 taka
 [Buyer] hmm hmm I see. is there any room for bargaining on that? was hoping around 96,334 taka
 [Merchant] can drop a bit. final pirce 97,167 taka. deal?
 [Buyer] we are almost there :) if you can do 96,667 taka then we have a deal
 [Merchant] ok fine, 96,667 taka final
 [Buyer] that is very kind of you! how does shipping work and what do you charge for it?
 [Merchant] dhaka 1 day for 100 taka, outside 2-3 days for 160 taka. need 500 taka advance via bKash for courier booking, rest cash on delivery
 [Buyer] okay let me think about this for a little bit and I will text yuo back soon
 [Merchant] sure, let me know",no,DEFERRED_CONSIDERATION,TechSpecsNerd,Fujifilm X-T30 II Mirrorless Camera,Audio & Visual Gear
10448,ENG_449,"[Buyer] Good afternoon. Could you please let me know if you currently have the Keychron Q1 Pro Custom Keyboard available?
 [Merchant] Greetings. We can confirm that the Keychron Q1 Pro Custom Keyboard is fully in stock and ready for purchase
 [Buyer] could you please tell me who deals with warranty claims if any issues arise?
 [Merchant] All units include our standard full 1-year warranty. Simply present your original invoice for complete service coverage.
 [Buyer] If you do not mind me asking, how much does it weigh, please?
 [Merchant] according to the official manufacturer specifications, the full aluminum build weighs approximately 1.6 kg to ensure optimal stability
 [Buyer] Could you also tell me what kind of switches are included with it, please?
 [Merchant] yes to clarify, it features factory-installed Keychron K Pro Banana tactile switches and is fully hot-swappable for your convenience
 [Buyer] Does it work with a 2.4GHz wireless dongle, or is it strictly Bluetooth 5.1, please?
 [Merchant] this model supports Bluetooth 5.1 and Type-C wired connectivity. Please note that a 2.4GHz dongle is not included.
 [Buyer] Thank you for explaining. Would you mind telling me the exact price for it, please?
 [Merchant] sure the authorized retail price for this item is set at 18,500 taka
 [Buyer] hmm thank you very much for all your help and the detailed information.
 [Merchant] You are most welcome. We guarantee 100% genuine products and wish you a pleasant day ahead.",no,INQUIRY_DROPOUT,LowBaller,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10449,ENG_450,"[Buyer] Checking stock on the Fujifilm X-T30 II Mirrorless Camera. You got it?
 [Merchant] Hello there! Yes indeed, the Fujifilm X-T30 II Mirrorless Camera is fully in stock and ready to ship out to you
 [Buyer] need delivery before tomorrow evening. Any way to make that happen?
 [Merchant] No worries at all! Just lock in your order right away and we will rush it out with our very next dispatch today.
 [Buyer] right what's the max video resolution adn framerate? 4K supported?
 [Merchant] Absolutely, it handles oversampled 4K/30p video smoothly with zero crop factor. That is right from the official factory specs
 [Buyer] Does the body feature built-in sensor shift stabilization, or am I missing something?
 [Merchant] Great spot! Actually, the X-T30 II lacks IBIS, so you will be relying on OIS lenses like the bundled kit glass for steady shots.
 [Buyer] Got it. What is your current retail tag on this setup?
 [Merchant] It is priced at 98,000 taka, total wiht everything included.
 [Buyer] Competitors are listing it lower. Can you match 96,427 taka?
 [Merchant] our profit margins are razor thin, but we really want your business. Let us meet halfway at 97,214 taka.
 [Buyer] Drop it to 96,714 taka and I am pulling the trigger right now.
 [Merchant] That is absolute bottom dollar for us... but alright, 96,714 taka is yours since you are buying today.
 [Buyer] Alright, appreciate your help with this.
 [Merchant] You are very welcome! Thanks for reaching out, and do keep us in mind for future gear.",no,DEFERRED_CONSIDERATION,Urgent,Fujifilm X-T30 II Mirrorless Camera,Audio & Visual Gear
10450,ENG_451,"[Buyer] hey u guys got the samsung t7 shield 2tb portable ssd? lmk if it is in stock plz
 [Merchant] Hello! Absolutely, we have the Samsung T7 Shield 2TB Portable SSD ready to ship right now! Best-selling item, grab yours before it runs out!
 [Buyer] cool... what condition is it? 100% untouched?
 [Merchant] 100% brand new and factory sealed! You are getting a completely untouched unit, we never deal in refurbished stuff!
 [Buyer] um one more thing... is it water resistant?
 [Merchant] Yes! It features an IP65 rating for water and dust resistance, making it super reliable for outdoor shoots. Totally safe for your gear!
 [Buyer] can u record apple prores straight to it using an iphone 15 pro?
 [Merchant] Great news, yes! It is fully compatible for direct ProRes 4K recording from the iPhone 15 Pro. You will love how smooth the workflow is. Want me to lock one in for you?
 [Buyer] why buy from u guys instead of daraz tho
 [Merchant] We are an authorized reseller with a real physical storefront! If anything goes wrong, you have a safe place to bring it back to. Total peace of mind!
 [Buyer] ah ok i think ill just get the alternative model instead. thnx anyway
 [Merchant] No problem at all, thanks for checking us out! Feel free to reach out anytime if you need anything else!",no,INQUIRY_DROPOUT,Ghoster,Samsung T7 Shield 2TB Portable SSD,Computing & Peripherals
10451,ENG_452,"[Buyer] Hello, do you have the Sony WH-1000XM5 Wireless Headphones in stock? Please confirm.
 [Merchant] Hi! Absolutely, we have it ready for you.
 [Buyer] Which colors do you have in stock?
 [Merchant] You can pick from Black, Silver, Midnight Blue.
 [Buyer] Understood. Could you let me know the current price?
 [Merchant] For the genuine sealed unit, the price is 32,000 taka.
 [Buyer] Is the price fixed or negotiable? I was hoping for 30,324 taka.
 [Merchant] I can't do 30,324, but as a special offer for a quick deal, I can offer 31,162 taka.
 [Buyer] Can you shave off a little more? Round it to 30,662 taka and I'll confirm now.
 [Merchant] You drive a hard bargain. 30,662 taka, final.
 [Buyer] Okay, I'm happy with 30,662 taka. Book it for me. Alright. Do you do home delivery? And what is the fee?
 [Merchant] We use premium courier services. It takes 1 day for Dhaka (100 taka) and 2-3 days outside (160 taka). To confirm the order, we require a small 500 taka advance via bKash to cover the courier booking fee. The rest is Cash on Delivery.
 [Buyer] I am not comfortable sending an advance. I've had bad experiences with pages taking advance and blocking. Can you do full COD?
 [Merchant] Sir, it's just 500 taka for courier security. We have a solid 5-year track record and thousands of reviews. We cannot bypass this policy, unfortunately.
 [Buyer] Alright, that makes sense. I will send the 500 taka advance.
 [Merchant] Thank you for understanding! Please send 500 taka to 01776812445 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK78X780P. Please deliver to: Station Road, Gopalganj Sadar, Gopalganj. Mobile: 01923456789.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 30,262 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,Urgent,Sony WH-1000XM5 Wireless Headphones,Audio & Visual Gear
10452,ENG_453,"[Buyer] Keychron Q1 Pro Custom Keyboard. available?
 [Merchant] good afternoon, ma'am. Yes, the Keychron Q1 Pro Custom Keyboard is currently available in our inventory
 [Buyer] warranty terms?
 [Merchant] You will receive a complete 1-year warranty, ma'am. Simply present your invoice for any service needs
 [Buyer] switch options?
 [Merchant] It features pre-installed Keychron K Pro Banana tactile switches, sir, and the board is fully hot-swappable for your convenience.
 [Buyer] cost?
 [Merchant] the official price for this model is 18,500 taka, sir.
 [Buyer] delivery charge and process?
 [Merchant] We charge 100 taka for Dhaka and 160 taka for outside Dhaka, ma'am. All shipments are fully insured. We only require a 500 taka security deposit sent to our merchant bKash, and the balance is payable via COD.
 [Buyer] right ok sending 500 advance
 [Merchant] We truly appreciate your cooperation, sir. Kindly transfer 500 taka to our merchant bKash number 01715175976 and reply with the TrxID
 [Buyer] TrxID BK26X987P sent 500. address: College Road, Bogra Sadar, Bogura. phone 01687654321
 [Merchant] Your payment has been successfully verified, sir. Your order is now confirmed, and teh remaining 18,100 taka will be collected upon delivery.",yes,PURCHASE_COMMITTED,BulkBuyer,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10453,ENG_454,"[Buyer] ok good afternoon! Could you please let me know if you currently have the Dyson Purifier Cool TP07 available?
 [Merchant] Good day, sir or ma'am. Yes indeed, we have fresh brand new units ready in stock for you
 [Buyer] Thank you. May I ask how your offer differs from what people sell on Daraz, please?
 [Merchant] We are proud to be an authorized reseller with a real physical store, ma'am/sir. If anything ever goes wrong, you always have a trusted place to visit
 [Buyer] that is reassuring, thank you. Does the box come completely unopened with the factory seal intact, please?
 [Merchant] Certainly, sir or ma'am. It is 100% official, brand new, and factory sealed with all original accessories inside
 [Buyer] Thank you for confirming. Does the warranty take care of any manufacturing defects, please?
 [Merchant] Yes, you receive a full 1 year of official warranty, sir/ma'am. All claims are managed smoothly through our dedicated service desk.
 [Buyer] Could you also tell me if it connects to WiFi, please?
 [Merchant] to answer accurately, yes, you can easily control it and track air quality in real-time via WiFi using the MyDyson app. Please let me know if you need more details.
 [Buyer] Thank you. One more thing... does it actually chill the room like a regular air conditioner, please?
 [Merchant] yes an excellent inquiry, sir or ma'am. No, it functions as a fan and purifier combined. It circulates clean air thoroughly, but it lacks a compressor to drop room temperatures
 [Buyer] i see. Could you please tell me what kind of filters it uses?
 [Merchant] Certainly, sir/ma'am. It utilizes a fully sealed HEPA H13 standard filter designed to capture 99.97% of tiny particles as small as 0.3 microns. Please let me know if you require further details.
 [Buyer] right thank you. Just a quick question: is it noisy when running at night, please?
 [Merchant] Rest assured, sir or ma'am, there is a specialized night mode that restricts fan speeds and dims the display panel. That information comes directly from the official specification sheet
 [Buyer] That sounds wonderful. What is your best and final price for this item, please?
 [Merchant] for the genuine factory-sealed unit, our price is 68,000 taka, sir/ma'am.
 [Buyer] well would it be possible to get a small discount, please? My budget is closer to 65,263 taka
 [Merchant] i sincerely apologize, sir or ma'am, but 68,000 taka is our strict final price. Profit margins on official products are quite narrow.
 [Buyer] Ah, that is a bit too high for me. I think I will have to pass and buy from Daraz instead. Thank you anyway.
 [Merchant] Understood, sir/ma'am. Thank you so much for your time today, and please do keep us in mind for the future.",no,INQUIRY_DROPOUT,Comparator,Dyson Purifier Cool TP07,Home & Kitchen Appliances
